patch_path,source_image,split,class_id,class_name,source_type,bbox,crop_coordinates,source_index
results/fast_repro/exp06_roi/patches/train/corrosion/33__gt14.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/33.png,train,6,corrosion,gt_positive,"[116.99999237060547, 280.0, 140.0, 297.0]","[115, 278, 142, 299]",14
results/fast_repro/exp06_roi/patches/train/corrosion/33__gt15.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/33.png,train,6,corrosion,gt_positive,"[66.0, 261.0, 109.0, 296.0]","[62, 258, 113, 300]",15
results/fast_repro/exp06_roi/patches/train/corrosion/33__gt16.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/33.png,train,6,corrosion,gt_positive,"[40.0, 229.0, 72.0, 275.0]","[37, 224, 75, 280]",16
results/fast_repro/exp06_roi/patches/train/corrosion/33__gt17.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/33.png,train,6,corrosion,gt_positive,"[116.99999237060547, 195.0, 141.0, 222.0]","[115, 192, 143, 225]",17
results/fast_repro/exp06_roi/patches/train/corrosion/33__gt18.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/33.png,train,6,corrosion,gt_positive,"[156.0, 174.99998474121094, 169.0, 186.0]","[155, 174, 170, 187]",18
results/fast_repro/exp06_roi/patches/train/corrosion/33__gt19.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/33.png,train,6,corrosion,gt_positive,"[196.99998474121094, 189.0, 212.99998474121094, 206.0]","[195, 187, 215, 208]",19
results/fast_repro/exp06_roi/patches/train/corrosion/33__gt20.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/33.png,train,6,corrosion,gt_positive,"[199.0, 378.0, 238.0, 402.0]","[195, 376, 242, 404]",20
results/fast_repro/exp06_roi/patches/train/corrosion/33__gt21.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/33.png,train,6,corrosion,gt_positive,"[158.0, 362.0000305175781, 190.0, 382.0]","[155, 360, 193, 384]",21
results/fast_repro/exp06_roi/patches/train/corrosion/33__gt22.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/33.png,train,6,corrosion,gt_positive,"[115.0, 327.0, 135.0, 342.0]","[113, 326, 137, 344]",22
results/fast_repro/exp06_roi/patches/train/corrosion/33__gt23.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/33.png,train,6,corrosion,gt_positive,"[78.0, 326.0, 100.00000762939453, 348.0]","[76, 324, 102, 350]",23
results/fast_repro/exp06_roi/patches/train/corrosion/33__gt24.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/33.png,train,6,corrosion,gt_positive,"[174.0, 426.0, 206.0, 458.0]","[171, 423, 209, 461]",24
results/fast_repro/exp06_roi/patches/train/corrosion/33__gt25.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/33.png,train,6,corrosion,gt_positive,"[279.0, 449.0, 310.0, 463.0]","[276, 448, 313, 464]",25
results/fast_repro/exp06_roi/patches/train/corrosion/33__gt26.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/33.png,train,6,corrosion,gt_positive,"[238.0, 441.0, 252.0, 454.0]","[237, 440, 253, 455]",26
results/fast_repro/exp06_roi/patches/train/corrosion/33__gt27.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/33.png,train,6,corrosion,gt_positive,"[390.0, 466.0, 412.0, 479.0]","[388, 465, 414, 480]",27
results/fast_repro/exp06_roi/patches/train/corrosion/34__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/34.png,train,6,corrosion,gt_positive,"[528.8492431640625, 281.3650817871094, 621.0079345703125, 477.3650817871094]","[520, 262, 630, 497]",0
results/fast_repro/exp06_roi/patches/train/corrosion/37__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/37.png,train,6,corrosion,gt_positive,"[174.0, 406.0, 280.0, 441.0]","[163, 402, 291, 444]",0
results/fast_repro/exp06_roi/patches/train/corrosion/37__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/37.png,train,6,corrosion,gt_positive,"[51.0, 253.0, 168.0, 353.0]","[39, 243, 180, 363]",1
results/fast_repro/exp06_roi/patches/train/corrosion/37__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/37.png,train,6,corrosion,gt_positive,"[144.0, 142.0, 185.0, 184.0]","[140, 138, 189, 188]",2
results/fast_repro/exp06_roi/patches/train/corrosion/37__gt3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/37.png,train,6,corrosion,gt_positive,"[239.0, 225.0, 266.0, 250.0]","[236, 222, 269, 252]",3
results/fast_repro/exp06_roi/patches/train/corrosion/37__gt4.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/37.png,train,6,corrosion,gt_positive,"[358.6111145019531, 208.4920654296875, 382.0079345703125, 241.36508178710938]","[356, 205, 384, 245]",4
results/fast_repro/exp06_roi/patches/train/corrosion/38__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/38.png,train,6,corrosion,gt_positive,"[5.999999523162842, 5.0, 178.0, 282.0]","[0, 0, 195, 310]",0
results/fast_repro/exp06_roi/patches/train/corrosion/38__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/38.png,train,6,corrosion,gt_positive,"[274.0, 3.0, 333.0, 181.00001525878906]","[268, 0, 339, 199]",1
results/fast_repro/exp06_roi/patches/train/corrosion/38__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/38.png,train,6,corrosion,gt_positive,"[323.0079345703125, 317.3650817871094, 628.0079345703125, 539.9990234375]","[293, 295, 659, 540]",2
results/fast_repro/exp06_roi/patches/train/corrosion/38__gt3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/38.png,train,6,corrosion,gt_positive,"[416.547607421875, 431.1111145019531, 536.0079345703125, 539.3651123046875]","[405, 420, 548, 540]",3
results/fast_repro/exp06_roi/patches/train/corrosion/43__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/43.png,train,6,corrosion,gt_positive,"[9.007936477661133, 279.9206237792969, 685.0079345703125, 420.36505126953125]","[0, 266, 720, 434]",0
results/fast_repro/exp06_roi/patches/train/corrosion/43__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/43.png,train,6,corrosion,gt_positive,"[8.007936477661133, 123.96825408935547, 71.0079345703125, 254.36508178710938]","[2, 111, 77, 267]",1
results/fast_repro/exp06_roi/patches/train/corrosion/43__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/43.png,train,6,corrosion,gt_positive,"[110.0079345703125, 83.0952377319336, 134.0079345703125, 107.36508178710938]","[108, 81, 136, 110]",2
results/fast_repro/exp06_roi/patches/train/Burn/44__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/44.png,train,0,Burn,gt_positive,"[211.00794982910156, 58.36507797241211, 705.0079345703125, 273.3650817871094]","[162, 37, 720, 295]",0
results/fast_repro/exp06_roi/patches/train/Material missing/44__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/44.png,train,3,Material missing,gt_positive,"[382.420654296875, 67.36508178710938, 704.0079345703125, 150.36508178710938]","[350, 59, 720, 159]",1
results/fast_repro/exp06_roi/patches/train/corrosion/44__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/44.png,train,6,corrosion,gt_positive,"[2.007936477661133, 64.36508178710938, 209.0079345703125, 301.3650817871094]","[0, 41, 230, 325]",2
results/fast_repro/exp06_roi/patches/train/Burn/48__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/48.png,train,0,Burn,gt_positive,"[504.6428527832031, 119.20634460449219, 719.9990234375, 539.3651123046875]","[483, 77, 720, 540]",0
results/fast_repro/exp06_roi/patches/train/Burn/48__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/48.png,train,0,Burn,gt_positive,"[241.0, 72.0, 296.0, 180.0]","[236, 61, 302, 191]",1
results/fast_repro/exp06_roi/patches/train/Burn/48__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/48.png,train,0,Burn,gt_positive,"[361.9999694824219, 90.0, 498.0, 539.0]","[348, 45, 512, 540]",2
results/fast_repro/exp06_roi/patches/train/Burn/48__gt3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/48.png,train,0,Burn,gt_positive,"[137.1825408935547, 122.36508178710938, 242.0079345703125, 302.3650817871094]","[127, 104, 252, 320]",3
results/fast_repro/exp06_roi/patches/train/corrosion/49__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/49.png,train,6,corrosion,gt_positive,"[0.0, 323.9682312011719, 719.9990234375, 539.3651123046875]","[0, 302, 720, 540]",0
results/fast_repro/exp06_roi/patches/train/corrosion/50__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/50.png,train,6,corrosion,gt_positive,"[639.0, 4.0, 714.0, 254.0]","[632, 0, 720, 279]",0
results/fast_repro/exp06_roi/patches/train/Burn/50__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/50.png,train,0,Burn,gt_positive,"[411.0, 16.0, 509.0, 103.0]","[401, 7, 519, 112]",1
results/fast_repro/exp06_roi/patches/train/Burn/50__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/50.png,train,0,Burn,gt_positive,"[427.0, 199.0, 528.0, 278.0]","[417, 191, 538, 286]",2
results/fast_repro/exp06_roi/patches/train/Burn/50__gt3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/50.png,train,0,Burn,gt_positive,"[255.0079345703125, 165.63491821289062, 351.0079345703125, 366.3650817871094]","[245, 146, 361, 386]",3
results/fast_repro/exp06_roi/patches/train/Material missing/50__gt4.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/50.png,train,3,Material missing,gt_positive,"[285.0079345703125, 157.30157470703125, 362.0079345703125, 306.3650817871094]","[277, 142, 370, 321]",4
results/fast_repro/exp06_roi/patches/train/Burn/50__gt5.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/50.png,train,0,Burn,gt_positive,"[5.999999523162842, 64.0, 141.0, 143.0]","[0, 56, 154, 151]",5
results/fast_repro/exp06_roi/patches/train/corrosion/50__gt6.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/50.png,train,6,corrosion,gt_positive,"[358.6111145019531, 131.5079345703125, 404.0079345703125, 282.3650817871094]","[354, 116, 409, 297]",6
results/fast_repro/exp06_roi/patches/train/corrosion/52__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/52.png,train,6,corrosion,gt_positive,"[297.6408386230469, 388.8591613769531, 447.37322998046875, 473.8591613769531]","[283, 380, 462, 480]",0
results/fast_repro/exp06_roi/patches/train/corrosion/53__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/53.png,train,6,corrosion,gt_positive,"[607.0238037109375, 276.3650817871094, 707.0079345703125, 368.3650817871094]","[597, 267, 717, 378]",0
results/fast_repro/exp06_roi/patches/train/Material missing/54__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/54.png,train,3,Material missing,gt_positive,"[93.0079345703125, 7.365079402923584, 718.0079345703125, 137.36508178710938]","[31, 0, 720, 150]",0
results/fast_repro/exp06_roi/patches/train/corrosion/54__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/54.png,train,6,corrosion,gt_positive,"[336.0, 136.0, 424.0, 206.0]","[327, 129, 433, 213]",1
results/fast_repro/exp06_roi/patches/train/corrosion/54__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/54.png,train,6,corrosion,gt_positive,"[470.0, 131.0, 501.0, 156.0]","[467, 128, 504, 158]",2
results/fast_repro/exp06_roi/patches/train/corrosion/54__gt3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/54.png,train,6,corrosion,gt_positive,"[550.0, 164.0, 594.0, 190.0]","[546, 161, 598, 193]",3
results/fast_repro/exp06_roi/patches/train/corrosion/54__gt4.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/54.png,train,6,corrosion,gt_positive,"[681.0, 171.0, 714.0, 238.0]","[678, 164, 717, 245]",4
results/fast_repro/exp06_roi/patches/train/corrosion/54__gt5.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/54.png,train,6,corrosion,gt_positive,"[93.0, 165.0, 139.0, 205.0]","[88, 161, 144, 209]",5
results/fast_repro/exp06_roi/patches/train/corrosion/54__gt6.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/54.png,train,6,corrosion,gt_positive,"[166.0, 211.0, 202.0, 234.0]","[162, 209, 206, 236]",6
results/fast_repro/exp06_roi/patches/train/corrosion/54__gt7.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/54.png,train,6,corrosion,gt_positive,"[192.00001525878906, 236.0, 215.0, 260.0]","[190, 234, 217, 262]",7
results/fast_repro/exp06_roi/patches/train/corrosion/54__gt8.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/54.png,train,6,corrosion,gt_positive,"[133.0, 204.0, 161.0, 229.0]","[130, 202, 164, 232]",8
results/fast_repro/exp06_roi/patches/train/corrosion/54__gt9.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/54.png,train,6,corrosion,gt_positive,"[130.0079345703125, 155.36508178710938, 631.0079345703125, 276.3650817871094]","[80, 143, 681, 288]",9
results/fast_repro/exp06_roi/patches/train/corrosion/54__gt10.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/54.png,train,6,corrosion,gt_positive,"[270.9126892089844, 274.3650817871094, 604.0079345703125, 322.3650817871094]","[238, 270, 637, 327]",10
results/fast_repro/exp06_roi/patches/train/corrosion/55__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/55.png,train,6,corrosion,gt_positive,"[31.37323760986328, 171.85916137695312, 253.3732452392578, 248.85916137695312]","[9, 164, 276, 257]",0
results/fast_repro/exp06_roi/patches/train/corrosion/55__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/55.png,train,6,corrosion,gt_positive,"[146.3732452392578, 140.7042236328125, 554.3732299804688, 284.8591613769531]","[106, 126, 595, 299]",1
results/fast_repro/exp06_roi/patches/train/corrosion/56__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/56.png,train,6,corrosion,gt_positive,"[248.00794982910156, 331.9047546386719, 292.0079345703125, 373.3650817871094]","[244, 328, 296, 378]",0
results/fast_repro/exp06_roi/patches/train/corrosion/56__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/56.png,train,6,corrosion,gt_positive,"[432.0238037109375, 188.36508178710938, 513.0079345703125, 235.36508178710938]","[424, 184, 521, 240]",1
results/fast_repro/exp06_roi/patches/train/corrosion/56__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/56.png,train,6,corrosion,gt_positive,"[666.0079345703125, 209.36508178710938, 713.0079345703125, 286.3650817871094]","[661, 202, 718, 294]",2
results/fast_repro/exp06_roi/patches/train/corrosion/57__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/57.png,train,6,corrosion,gt_positive,"[287.0, 162.0, 496.0, 264.0]","[266, 152, 517, 274]",0
results/fast_repro/exp06_roi/patches/train/corrosion/57__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/57.png,train,6,corrosion,gt_positive,"[528.0, 286.0, 613.0, 538.0]","[520, 261, 622, 540]",1
results/fast_repro/exp06_roi/patches/train/corrosion/57__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/57.png,train,6,corrosion,gt_positive,"[96.00000762939453, 302.0, 151.0, 382.0]","[90, 294, 156, 390]",2
results/fast_repro/exp06_roi/patches/train/corrosion/58__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/58.png,train,6,corrosion,gt_positive,"[49.0, 179.0, 139.0, 209.0]","[40, 176, 148, 212]",0
results/fast_repro/exp06_roi/patches/train/corrosion/58__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/58.png,train,6,corrosion,gt_positive,"[112.99999237060547, 264.0, 152.0, 293.0]","[109, 261, 156, 296]",1
results/fast_repro/exp06_roi/patches/train/corrosion/58__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/58.png,train,6,corrosion,gt_positive,"[13.000000953674316, 211.0, 52.000003814697266, 258.0]","[9, 206, 56, 263]",2
results/fast_repro/exp06_roi/patches/train/corrosion/58__gt3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/58.png,train,6,corrosion,gt_positive,"[267.0, 316.0, 352.0, 375.0]","[258, 310, 360, 381]",3
results/fast_repro/exp06_roi/patches/train/corrosion/58__gt4.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/58.png,train,6,corrosion,gt_positive,"[414.0, 380.0, 440.0, 405.0]","[411, 378, 443, 408]",4
results/fast_repro/exp06_roi/patches/train/corrosion/58__gt5.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/58.png,train,6,corrosion,gt_positive,"[485.0, 387.0, 530.0, 425.0]","[480, 383, 534, 429]",5
results/fast_repro/exp06_roi/patches/train/corrosion/58__gt6.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/58.png,train,6,corrosion,gt_positive,"[555.0, 475.0, 578.0, 494.0]","[553, 473, 580, 496]",6
results/fast_repro/exp06_roi/patches/train/corrosion/58__gt7.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/58.png,train,6,corrosion,gt_positive,"[587.0, 486.0, 609.0, 504.0]","[585, 484, 611, 506]",7
results/fast_repro/exp06_roi/patches/train/corrosion/58__gt8.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/58.png,train,6,corrosion,gt_positive,"[573.0, 465.0, 591.0, 486.0]","[571, 463, 593, 488]",8
results/fast_repro/exp06_roi/patches/train/corrosion/58__gt9.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/58.png,train,6,corrosion,gt_positive,"[341.0, 324.0, 375.0, 348.0]","[338, 322, 378, 350]",9
results/fast_repro/exp06_roi/patches/train/Material missing/58__gt10.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/58.png,train,3,Material missing,gt_positive,"[695.0, 413.0, 714.0, 430.0]","[693, 411, 716, 432]",10
results/fast_repro/exp06_roi/patches/train/Material missing/58__gt11.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/58.png,train,3,Material missing,gt_positive,"[700.0, 52.0, 714.0, 76.0]","[699, 50, 715, 78]",11
results/fast_repro/exp06_roi/patches/train/corrosion/59__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/59.png,train,6,corrosion,gt_positive,"[240.0, 309.0, 660.0, 393.0]","[198, 301, 702, 401]",0
results/fast_repro/exp06_roi/patches/train/Burn/63__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/63.png,train,0,Burn,gt_positive,"[567.0, 5.0, 680.0, 355.0]","[556, 0, 691, 390]",0
results/fast_repro/exp06_roi/patches/train/Burn/63__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/63.png,train,0,Burn,gt_positive,"[162.0079345703125, 1.365079402923584, 610.0079345703125, 466.3650817871094]","[117, 0, 655, 513]",1
results/fast_repro/exp06_roi/patches/train/Burn/64__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/64.png,train,0,Burn,gt_positive,"[209.0079345703125, 107.36508178710938, 719.0079345703125, 539.3651123046875]","[158, 64, 720, 540]",0
results/fast_repro/exp06_roi/patches/train/Burn/64__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/64.png,train,0,Burn,gt_positive,"[153.0079345703125, 220.39682006835938, 601.0079345703125, 539.3651123046875]","[108, 188, 646, 540]",1
results/fast_repro/exp06_roi/patches/train/corrosion/65__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/65.png,train,6,corrosion,gt_positive,"[155.03968811035156, 177.14285278320312, 574.0079345703125, 244.3650665283203]","[113, 170, 616, 251]",0
results/fast_repro/exp06_roi/patches/train/Material missing/65__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/65.png,train,3,Material missing,gt_positive,"[576.0079345703125, 215.23809814453125, 608.0079345703125, 244.3650665283203]","[573, 212, 611, 247]",1
