dataset_index,image_stem,is_hard,image_path,label_path,image_decode_ok,image_finite,label_parse_ok,polygon_finite,coordinate_range_ok,class_id_ok,instance_count,degenerate_polygon_count,degenerate_bbox_count,relative_polygon_area_sum,valid_image,valid_target
520,796,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/796.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/796.txt,True,True,True,True,True,True,1,0,0,0.001977523010484511,True,True
521,797,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/797.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/797.txt,True,True,True,True,True,True,1,0,0,0.01235395435218889,True,True
522,798,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/798.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/798.txt,True,True,True,True,True,True,1,0,0,0.0077637039770145355,True,True
523,799,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/799.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/799.txt,True,True,True,True,True,True,1,0,0,0.005885913190983139,True,True
524,8,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/8.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/8.txt,True,True,True,True,True,True,1,0,0,0.002319958846523029,True,True
525,80,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/80.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/80.txt,True,True,True,True,True,True,1,0,0,0.0012977660208223218,True,True
526,800,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/800.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/800.txt,True,True,True,True,True,True,1,0,0,0.00931233563595496,True,True
527,802,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/802.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/802.txt,True,True,True,True,True,True,1,0,0,0.045869545111518306,True,True
528,803,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/803.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/803.txt,True,True,True,True,True,True,1,0,0,0.003221393547623533,True,True
529,804,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/804.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/804.txt,True,True,True,True,True,True,1,0,0,0.005836689130338135,True,True
530,805,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/805.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/805.txt,True,True,True,True,True,True,1,0,0,0.013899589770348886,True,True
531,807,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/807.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/807.txt,True,True,True,True,True,True,1,0,0,0.005891477651030375,True,True
532,808,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/808.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/808.txt,True,True,True,True,True,True,1,0,0,0.009778038027597802,True,True
533,809,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/809.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/809.txt,True,True,True,True,True,True,1,0,0,0.009761344652357229,True,True
534,81,True,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/81.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/81.txt,True,True,True,True,True,True,2,0,0,0.04473816463881547,True,True
535,810,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/810.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/810.txt,True,True,True,True,True,True,1,0,0,0.00601389573586375,True,True
536,812,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/812.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/812.txt,True,True,True,True,True,True,1,0,0,0.006849420613119439,True,True
537,813,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/813.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/813.txt,True,True,True,True,True,True,1,0,0,0.010405965784165083,True,True
538,814,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/814.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/814.txt,True,True,True,True,True,True,1,0,0,0.0019312952001017125,True,True
539,815,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/815.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/815.txt,True,True,True,True,True,True,1,0,0,0.00043060349559842503,True,True
540,816,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/816.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/816.txt,True,True,True,True,True,True,1,0,0,0.00788184171770423,True,True
541,817,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/817.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/817.txt,True,True,True,True,True,True,1,0,0,0.013750205465740017,True,True
542,818,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/818.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/818.txt,True,True,True,True,True,True,1,0,0,0.011158023776097536,True,True
543,82,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/82.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/82.txt,True,True,True,True,True,True,1,0,0,0.00022699065779951955,True,True
544,821,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/821.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/821.txt,True,True,True,True,True,True,1,0,0,0.011250907438115298,True,True
545,822,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/822.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/822.txt,True,True,True,True,True,True,1,0,0,0.0012793974635378902,True,True
546,825,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/825.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/825.txt,True,True,True,True,True,True,1,0,0,0.031797885160621764,True,True
547,826,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/826.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/826.txt,True,True,True,True,True,True,1,0,0,0.015147312623227105,True,True
548,828,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/828.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/828.txt,True,True,True,True,True,True,1,0,0,0.010231327389145228,True,True
549,83,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/83.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/83.txt,True,True,True,True,True,True,1,0,0,0.2977962105643641,True,True
550,830,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/830.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/830.txt,True,True,True,True,True,True,1,0,0,0.0020365918789263526,True,True
551,831,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/831.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/831.txt,True,True,True,True,True,True,1,0,0,0.006866542019782873,True,True
552,832,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/832.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/832.txt,True,True,True,True,True,True,1,0,0,0.04005468577876847,True,True
553,833,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/833.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/833.txt,True,True,True,True,True,True,1,0,0,0.007136632289703182,True,True
554,834,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/834.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/834.txt,True,True,True,True,True,True,1,0,0,0.013360265301433416,True,True
555,835,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/835.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/835.txt,True,True,True,True,True,True,1,0,0,0.0031105324076167173,True,True
556,838,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/838.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/838.txt,True,True,True,True,True,True,1,0,0,0.04994315691083573,True,True
557,84,True,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/84.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/84.txt,True,True,True,True,True,True,2,0,0,0.01868316840415618,True,True
558,844,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/844.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/844.txt,True,True,True,True,True,True,1,0,0,0.0005932569021624978,True,True
559,847,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/847.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/847.txt,True,True,True,True,True,True,1,0,0,0.00257634437280041,True,True
560,85,True,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/85.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/85.txt,True,True,True,True,True,True,3,0,0,0.001754605138972798,True,True
561,850,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/850.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/850.txt,True,True,True,True,True,True,1,0,0,0.029971030574375668,True,True
562,852,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/852.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/852.txt,True,True,True,True,True,True,1,0,0,0.0009044050406085136,True,True
563,854,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/854.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/854.txt,True,True,True,True,True,True,1,0,0,0.0024693355566660635,True,True
564,855,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/855.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/855.txt,True,True,True,True,True,True,1,0,0,0.0015319382797337466,True,True
565,856,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/856.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/856.txt,True,True,True,True,True,True,1,0,0,0.045079820027872586,True,True
566,859,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/859.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/859.txt,True,True,True,True,True,True,2,0,0,0.0012491995735621764,True,True
567,86,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/86.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/86.txt,True,True,True,True,True,True,1,0,0,0.0014216106533790906,True,True
568,860,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/860.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/860.txt,True,True,True,True,True,True,1,0,0,0.0004875321871472549,True,True
569,861,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/861.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/861.txt,True,True,True,True,True,True,1,0,0,0.0021607221158803647,True,True
570,862,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/862.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/862.txt,True,True,True,True,True,True,1,0,0,0.0006189390207778644,True,True
571,866,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/866.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/866.txt,True,True,True,True,True,True,1,0,0,0.002565643491380998,True,True
572,868,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/868.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/868.txt,True,True,True,True,True,True,1,0,0,0.0018666618697296133,True,True
573,871,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/871.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/871.txt,True,True,True,True,True,True,1,0,0,0.0009523785067427626,True,True
574,872,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/872.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/872.txt,True,True,True,True,True,True,1,0,0,0.006512556849916473,True,True
575,873,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/873.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/873.txt,True,True,True,True,True,True,1,0,0,0.053401253977324536,True,True
576,874,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/874.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/874.txt,True,True,True,True,True,True,1,0,0,0.03503854029707676,True,True
577,875,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/875.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/875.txt,True,True,True,True,True,True,1,0,0,0.004183188830579443,True,True
578,879,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/879.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/879.txt,True,True,True,True,True,True,1,0,0,0.0020297433159564005,True,True
579,88,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/88.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/88.txt,True,True,True,True,True,True,2,0,0,0.46132499677226235,True,True
580,883,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/883.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/883.txt,True,True,True,True,True,True,1,0,0,0.007940054511828443,True,True
581,884,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/884.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/884.txt,True,True,True,True,True,True,1,0,0,0.0012220747943829657,True,True
582,885,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/885.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/885.txt,True,True,True,True,True,True,1,0,0,0.0005932569018552748,True,True
583,886,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/886.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/886.txt,True,True,True,True,True,True,2,0,0,0.0021971051142865017,True,True
584,887,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/887.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/887.txt,True,True,True,True,True,True,1,0,0,0.0020362340690331937,True,True
585,889,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/889.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/889.txt,True,True,True,True,True,True,1,0,0,0.0010478303761146113,True,True
586,89,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/89.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/89.txt,True,True,True,True,True,True,2,0,0,0.04500367431751329,True,True
587,890,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/890.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/890.txt,True,True,True,True,True,True,1,0,0,0.05465154503628833,True,True
588,891,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/891.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/891.txt,True,True,True,True,True,True,1,0,0,0.026517213875574708,True,True
589,892,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/892.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/892.txt,True,True,True,True,True,True,1,0,0,0.0009545186813253448,True,True
590,893,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/893.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/893.txt,True,True,True,True,True,True,1,0,0,0.0070150702615724425,True,True
591,894,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/894.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/894.txt,True,True,True,True,True,True,1,0,0,0.011392587113021824,True,True
592,895,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/895.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/895.txt,True,True,True,True,True,True,1,0,0,0.002299794886343187,True,True
593,898,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/898.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/898.txt,True,True,True,True,True,True,1,0,0,0.0058615151768530716,True,True
594,899,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/899.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/899.txt,True,True,True,True,True,True,1,0,0,0.0006869863450911229,True,True
595,9,True,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/9.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/9.txt,True,True,True,True,True,True,9,0,0,0.1972663955818852,True,True
596,900,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/900.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/900.txt,True,True,True,True,True,True,1,0,0,0.0022574580897374297,True,True
597,901,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/901.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/901.txt,True,True,True,True,True,True,1,0,0,0.0020207545740104083,True,True
598,902,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/902.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/902.txt,True,True,True,True,True,True,2,0,0,0.001094486218908411,True,True
599,903,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/903.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/903.txt,True,True,True,True,True,True,1,0,0,0.000962829722359615,True,True
600,904,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/904.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/904.txt,True,True,True,True,True,True,1,0,0,0.00199550049448316,True,True
601,908,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/908.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/908.txt,True,True,True,True,True,True,1,0,0,0.0004905284347787031,True,True
602,909,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/909.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/909.txt,True,True,True,True,True,True,1,0,0,0.0010486864464257367,True,True
603,91,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/91.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/91.txt,True,True,True,True,True,True,1,0,0,0.11803861289827777,True,True
604,911,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/911.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/911.txt,True,True,True,True,True,True,1,0,0,0.011512008958984854,True,True
605,912,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/912.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/912.txt,True,True,True,True,True,True,1,0,0,0.009337161679785377,True,True
606,913,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/913.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/913.txt,True,True,True,True,True,True,1,0,0,0.05876068375836052,True,True
607,914,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/914.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/914.txt,True,True,True,True,True,True,1,0,0,0.01063967304858826,True,True
608,916,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/916.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/916.txt,True,True,True,True,True,True,1,0,0,0.02229849810570861,True,True
609,917,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/917.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/917.txt,True,True,True,True,True,True,1,0,0,0.0007152469592455468,True,True
610,918,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/918.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/918.txt,True,True,True,True,True,True,1,0,0,0.0010426939515100209,True,True
611,919,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/919.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/919.txt,True,True,True,True,True,True,1,0,0,0.0008706237678912099,True,True
612,920,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/920.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/920.txt,True,True,True,True,True,True,1,0,0,0.002031027422044168,True,True
613,921,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/921.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/921.txt,True,True,True,True,True,True,1,0,0,0.0009592270700062855,True,True
614,923,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/923.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/923.txt,True,True,True,True,True,True,1,0,0,0.0018949122042062339,True,True
615,927,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/927.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/927.txt,True,True,True,True,True,True,1,0,0,0.0019629698113621252,True,True
616,929,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/929.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/929.txt,True,True,True,True,True,True,1,0,0,0.0012288167660634564,True,True
617,93,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/93.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/93.txt,True,True,True,True,True,True,1,0,0,0.10432453949541132,True,True
618,930,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/930.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/930.txt,True,True,True,True,True,True,1,0,0,0.0035330032340774586,True,True
619,931,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/931.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/931.txt,True,True,True,True,True,True,1,0,0,0.0007413571111134498,True,True
620,934,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/934.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/934.txt,True,True,True,True,True,True,1,0,0,0.008838671770003081,True,True
621,935,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/935.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/935.txt,True,True,True,True,True,True,1,0,0,0.0010867815867226516,True,True
622,936,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/936.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/936.txt,True,True,True,True,True,True,1,0,0,0.0007490617474660288,True,True
623,938,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/938.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/938.txt,True,True,True,True,True,True,1,0,0,0.0005949690445342659,True,True
624,94,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/94.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/94.txt,True,True,True,True,True,True,2,0,0,0.2852723888338362,True,True
625,941,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/941.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/941.txt,True,True,True,True,True,True,1,0,0,0.0021722790653946333,True,True
626,942,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/942.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/942.txt,True,True,True,True,True,True,1,0,0,0.0006189390191218835,True,True
627,943,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/943.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/943.txt,True,True,True,True,True,True,1,0,0,0.008598451757851677,True,True
628,944,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/944.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/944.txt,True,True,True,True,True,True,1,0,0,0.0016059883843828615,True,True
629,945,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/945.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/945.txt,True,True,True,True,True,True,1,0,0,0.002922196883185013,True,True
630,947,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/947.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/947.txt,True,True,True,True,True,True,1,0,0,0.0006237922141432151,True,True
631,949,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/949.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/949.txt,True,True,True,True,True,True,1,0,0,0.002382872426248822,True,True
632,95,True,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/95.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/95.txt,True,True,True,True,True,True,4,0,0,0.23580481662531283,True,True
633,950,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/950.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/950.txt,True,True,True,True,True,True,1,0,0,0.006863881224097312,True,True
634,952,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/952.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/952.txt,True,True,True,True,True,True,1,0,0,0.0036605577522093036,True,True
635,953,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/953.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/953.txt,True,True,True,True,True,True,1,0,0,0.026651188917040436,True,True
636,954,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/954.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/954.txt,True,True,True,True,True,True,1,0,0,0.0013812698615052743,True,True
637,958,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/958.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/958.txt,True,True,True,True,True,True,1,0,0,0.005834548955021557,True,True
638,959,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/959.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/959.txt,True,True,True,True,True,True,1,0,0,0.001969073151981471,True,True
639,96,True,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/96.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/96.txt,True,True,True,True,True,True,2,0,0,0.32727055980049036,True,True
640,960,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/960.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/960.txt,True,True,True,True,True,True,1,0,0,0.0009823409762994562,True,True
641,961,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/961.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/961.txt,True,True,True,True,True,True,1,0,0,0.001649219948736791,True,True
642,963,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/963.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/963.txt,True,True,True,True,True,True,1,0,0,0.0016894552636296245,True,True
643,964,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/964.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/964.txt,True,True,True,True,True,True,1,0,0,0.0005735672796911562,True,True
644,966,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/966.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/966.txt,True,True,True,True,True,True,1,0,0,0.0013016552986919727,True,True
645,968,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/968.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/968.txt,True,True,True,True,True,True,1,0,0,0.007292082298071989,True,True
646,969,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/969.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/969.txt,True,True,True,True,True,True,1,0,0,0.0010786489136587751,True,True
647,97,True,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/97.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/97.txt,True,True,True,True,True,True,3,0,0,0.1634467786741861,True,True
648,970,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/970.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/970.txt,True,True,True,True,True,True,1,0,0,0.0025254081767152325,True,True
